price,area,city,bedrooms,bathrooms,location,property_type,url,built_in_year,parking,servant_quarters,store_rooms,kitchens,drawing_rooms
9.75 Crore,1 Kanal,Islamabad,6,6,"DHA Phase 4 - Sector C, DHA Defence Phase 4",House,https://www.zameen.com/Property/dha_defence_phase_4_dha_phase_4_-_sector_c_one_kanal_luxurious_house_for_sale_in_dha_4-54247034-13958-1.html,2025.0,2.0,2.0,2.0,2.0,
3.2 Crore,6 Marla,Islamabad,4,6,"Korang Town, Islamabad",House,https://www.zameen.com/Property/islamabad_korang_town_6_marla_brand_new_designer_house_for_sale_in_korang_town_islamabad-54116047-445-1.html,,,,,,
3.5 Crore,4 Marla,Islamabad,6,6,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_4_marla_triple_storey_house_for_sale-54064182-330-1.html,,,,,,
1.8 Crore,6 Marla,Islamabad,4,4,"Bani Gala, Islamabad",House,https://www.zameen.com/Property/islamabad_bani_gala_ideal_house_for_sale_in_bani_gala-54200749-340-1.html,,,,,,
2.9 Crore,7 Marla,Islamabad,4,6,"Jinnah Gardens Phase 1, Jinnah Gardens",House,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_brand_new_house_for_sale_in_jinnah_lop_cda_approved_hot_location_near_to_market_water_bore_available-53761210-1421-1.html,2026.0,2.0,1.0,1.0,2.0,
6.95 Crore,12 Marla,Islamabad,6,7,"Gulberg Residencia - Block I, Gulberg Residencia",House,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_i_12_marla_house_for_sale_in_gulberg_residencia_i_block-54241955-9119-1.html,,2.0,,,2.0,
3.3 Crore,8 Marla,Islamabad,4,6,"MPCHS - Block C, MPCHS - Multi Gardens",House,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c_30x60_beautiful_luxury_house_for_sale_in_multi_gardens_b-17_islamabad_block_c-53256953-3118-1.html,2025.0,2.0,1.0,1.0,2.0,
3.8 Crore,11 Marla,Islamabad,3,3,"DHA Phase 1 - Defence Villas, DHA Phase 1 - Sector F",House,https://www.zameen.com/Property/dha_phase_1_sector_f_dha_phase_1_-_defence_villas_11_marla_neat_and_clean_villa_for_sale-52169944-3075-1.html,2025.0,1.0,2.0,,2.0,
14.5 Crore,14 Marla,Islamabad,6,7,"D-12, Islamabad",House,https://www.zameen.com/Property/islamabad_d-12_brand_new_house_for_sale_cda_sector_d_12_islamabad-53096801-160-1.html,2025.0,3.0,,,2.0,
2.65 Crore,5 Marla,Islamabad,4,4,"Naval Anchorage, Islamabad",House,https://www.zameen.com/Property/islamabad_naval_anchorage_south_face_house_fitted_with_quality_material_electric_meter_parking_facility-53265547-375-1.html,2014.0,,1.0,,1.0,
11.5 Crore,14 Marla,Islamabad,6,6,"G-9/1, G-9",House,https://www.zameen.com/Property/g_9_g-9_1_fully_renovated_house-54216005-3384-1.html,2022.0,2.0,1.0,1.0,2.0,
35 Crore,1.5 Kanal,Islamabad,6,6,"F-10/3, F-10",House,https://www.zameen.com/Property/f_10_f-10_3_f-10-3_733_square_with_extra_land_yard_house_pindi_facing_dead_end_street-43885973-3278-1.html,2000.0,4.0,1.0,,,
1.45 Crore,8 Marla,Islamabad,2,3,"Gulshan-e-Sehat 1, E-18",House,https://www.zameen.com/Property/e_18_gulshan-e-sehat_1_8_marla_single_story_house_for_sale_in_block_f_gulshan_e_sehat_e-18_islamabad-53421120-3258-1.html,2025.0,4.0,2.0,2.0,2.0,
7.25 Crore,1 Kanal,Islamabad,7,6,"Top City 1, Islamabad",House,https://www.zameen.com/Property/islamabad_top_city_1_brand_new_lowest_rate_kanal_house-53715047-1383-1.html,2025.0,3.0,1.0,2.0,2.0,
18 Crore,1 Kanal,Islamabad,8,,"G-11, Islamabad",House,https://www.zameen.com/Property/islamabad_g-11_tripe_storey_front_back_open_house_on_main_double_road_for_sale-49361346-168-1.html,2024.0,2.0,3.0,2.0,2.0,
16.7 Crore,1.2 Kanal,Islamabad,6,6,"G-11, Islamabad",House,https://www.zameen.com/Property/islamabad_g-11_600_square_yard_front_and_back_open_house_is_available_for_sale_in_g-11-53682240-168-1.html,2024.0,,3.0,1.0,1.0,
4.95 Crore,1.2 Kanal,Islamabad,3,4,"Bhara kahu, Islamabad",House,https://www.zameen.com/Property/islamabad_bhara_kahu_1_kanal_house_for_sale_in_prince_road_bhara_kahu-54174995-156-1.html,,,,,,
4.9 Crore,10.1 Marla,Islamabad,5,6,"Top City 1 - Block D, Top City 1",House,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_d_10_marla_brand_new_house_for_sale_in_top_city-1_islamabad-53681398-9233-1.html,,,,,,
31 Crore,1.3 Kanal,Islamabad,6,6,"F-7/2, F-7",House,https://www.zameen.com/Property/f_7_f-7_2_f_7_2_islamabad_size_60x100_house_for_sale-53543316-3308-1.html,2025.0,4.0,1.0,,2.0,
1.8 Arab,5 Kanal,Islamabad,10,6,"F-6, Islamabad",House,https://www.zameen.com/Property/islamabad_f-6_house_available_for_sale-54043703-164-1.html,2020.0,4.0,,,,
2.35 Crore,5 Marla,Islamabad,3,4,"Bahria Enclave - Sector N, Bahria Enclave",House,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_5_marla_house_for_sale_in_bahria_sector_n_enclave_islamabad-54209907-11975-1.html,2026.0,1.0,1.0,,1.0,
2.35 Crore,5 Marla,Islamabad,4,5,"Park View City - Overseas Block, Park View City",House,https://www.zameen.com/Property/park_view_city_park_view_city_-_overseas_block_excellent_house_living_investment-52525547-19666-1.html,2025.0,2.0,1.0,1.0,1.0,
2.2 Crore,5 Marla,Islamabad,4,4,"Mumtaz City, Islamabad",House,https://www.zameen.com/Property/islamabad_mumtaz_city_beautiful_house_available_for_sale_in_mumtaz_city_islamabad-52447661-3464-1.html,2025.0,,2.0,2.0,2.0,
1.65 Crore,8 Marla,Islamabad,3,3,"Oleander Sector - DHA Homes, DHA Valley - Oleander Sector",House,https://www.zameen.com/Property/dha_valley_oleander_sector_oleander_sector_-_dha_homes_8_marla_house_for_sale_double_storey-54133184-16825-1.html,2025.0,2.0,1.0,1.0,1.0,
80 Lakh,5 Marla,Islamabad,2,2,"DHA Valley - Oleander Sector, DHA Valley",House,https://www.zameen.com/Property/dha_valley_dha_valley_-_oleander_sector_5_marla_brand_new_house_for_sale-52845236-3213-1.html,2022.0,1.0,1.0,2.0,2.0,
1.95 Crore,9 Marla,Islamabad,4,4,"Rawalpindi Housing Society, C-18",House,https://www.zameen.com/Property/c_18_rawalpindi_housing_society_9_marla_double_unit_house_available_for_sale_in_rawalpindi_housing_society_c-18_islamabad-50599833-8562-1.html,2024.0,2.0,1.0,1.0,2.0,
2.5 Crore,5 Marla,Islamabad,4,6,"River Garden, Islamabad",House,https://www.zameen.com/Property/islamabad_river_garden_brand_new_house_for_sale_in_river_garden-54174418-1457-1.html,2026.0,1.0,1.0,1.0,2.0,
1.45 Crore,8 Marla,Islamabad,3,3,"PECHS - Block K Extension, PECHS",House,https://www.zameen.com/Property/pechs_pechs_-_block_k_extension_08_marla_front_back_open_house_for_sale_on_50_feet_main_road_block_k_pechs_islamabad-54090720-16860-1.html,2024.0,2.0,,,1.0,
15 Crore,1 Kanal,Islamabad,6,6,"F-11/4, F-11",House,https://www.zameen.com/Property/f_11_f-11_4_perfect_500_square_yards_house_in_f-11_4_for_sale-47897387-3285-1.html,,,,,,
5 Crore,4.4 Marla,Islamabad,5,5,"D-12/1, D-12",House,https://www.zameen.com/Property/d_12_d-12_1_a_well_designed_house_is_up_for_sale_in_an_ideal_location_in_islamabad-52444034-3154-1.html,2022.0,2.0,1.0,1.0,2.0,
85 Lakh,5 Marla,Islamabad,2,2,"DHA Valley - Lilly Sector, DHA Valley",House,https://www.zameen.com/Property/dha_valley_dha_valley_-_lilly_sector_5_marla_house_for_sale-54085803-3214-1.html,2022.0,1.0,1.0,1.0,1.0,
4.4 Crore,8 Marla,Islamabad,4,6,"MPCHS - Block C1, MPCHS - Multi Gardens",House,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c1_30x60_brand_new_double_storey_double_unit_luxury_house_for_sale_in_multi_gardens_b-17_islamabad_block_c1-53824030-12607-1.html,2026.0,2.0,1.0,1.0,2.0,
4.5 Crore,10 Marla,Islamabad,4,5,"Eighteen, Kashmir Highway",House,https://www.zameen.com/Property/kashmir_highway_eighteen_10_marla_luxury_vila_for_sale_in_eighteen_islamabad_premium_views-54217727-12602-1.html,2024.0,,,,,
31 Crore,1 Kanal,Islamabad,5,6,"F-7/2, F-7",House,https://www.zameen.com/Property/f_7_f-7_2_f7_2_500_sq_yrd_pindi_facing_dead_end_street_old_house-54207073-3308-1.html,1995.0,3.0,2.0,1.0,2.0,
3.3 Crore,12 Marla,Islamabad,4,5,"Bani Gala, Islamabad",House,https://www.zameen.com/Property/islamabad_bani_gala_4_bed_double_storey_house_for_sale_on_12_marla_with_gas-52714994-340-1.html,2016.0,2.0,,1.0,2.0,
2.25 Crore,5 Marla,Islamabad,5,,"Bani Gala, Islamabad",House,https://www.zameen.com/Property/islamabad_bani_gala_5_bed_brand_new_double_story_house_for_sale_on_5_marla-54044826-340-1.html,2026.0,1.0,2.0,1.0,2.0,
1.11 Arab,40 Kanal,Islamabad,4,4,"Chak Shahzad Farms, Chak Shahzad",House,https://www.zameen.com/Property/chak_shahzad_chak_shahzad_farms_40_kanal_beautiful_farmhouse_for_sale_park_road_chack_shazad_farms-54235505-20291-1.html,,,,,,
2.9 Crore,5 Marla,Islamabad,5,5,"I-14, Islamabad",House,https://www.zameen.com/Property/islamabad_i-14_i14_house_for_sale_bank_loan_buyers-54250749-1045-1.html,2026.0,1.0,1.0,,2.0,
2.2 Crore,5.6 Marla,Islamabad,5,5,"Jinnah Gardens Phase 1, Jinnah Gardens",House,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_5_marla_house_for_sale_in_jinnah_garden_street_74a_owner_direct_deal-54250625-1421-1.html,,,,,,
14.5 Crore,1 Kanal,Islamabad,9,6,"E-11/3, E-11",House,https://www.zameen.com/Property/e_11_e-11_3_house_for_sale-53747883-3238-1.html,2015.0,4.0,2.0,2.0,2.0,
1.6 Crore,5 Marla,Islamabad,4,5,"Park View City - Overseas Block, Park View City",House,https://www.zameen.com/Property/park_view_city_park_view_city_-_overseas_block_5_marla_corner_grey_structure_for_sale-54037433-19666-1.html,2026.0,1.0,1.0,,1.0,
1.9 Crore,6 Marla,Islamabad,2,3,"Soan Garden - Block H, Soan Garden",House,https://www.zameen.com/Property/soan_garden_soan_garden_-_block_h_corner_house_for_sale-54241586-3498-1.html,2015.0,,,,1.0,
27 Crore,1.4 Kanal,Islamabad,,,"G-6/4, G-6",House,https://www.zameen.com/Property/g_6_g-6_4_house_for_sale_g-6_4_close_end_demolishable_house_700_sqyds-54239933-3365-1.html,,,,,,
19 Crore,1.6 Kanal,Islamabad,5,5,"G-10/2, G-10",House,https://www.zameen.com/Property/g_10_g-10_2_house_available_for_sale-52717778-3325-1.html,2025.0,6.0,2.0,2.0,1.0,
2.98 Crore,8 Marla,Islamabad,5,7,"Jinnah Gardens Phase 1, Jinnah Gardens",House,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_8_marla_house_like_brand_new_for_sale-54237911-1421-1.html,2024.0,2.0,,,2.0,
63 Crore,3.3 Kanal,Islamabad,7,,"G-6/3, G-6",House,https://www.zameen.com/Property/g_6_g-6_3_g-6_house_for_sale-53629174-3364-1.html,1980.0,7.0,2.0,,1.0,
36 Crore,10 Kanal,Islamabad,9,7,"Bhara kahu, Islamabad",House,https://www.zameen.com/Property/islamabad_bhara_kahu_10_kanal_luxury_farmhouse-54237230-156-1.html,2016.0,1.0,,1.0,,
1.55 Crore,5.6 Marla,Islamabad,2,3,"E-11, Islamabad",House,https://www.zameen.com/Property/islamabad_e-11_2_two_bed_three_baths_tvl_unfurnished_available_reasonable_price-54225376-329-1.html,2023.0,1.0,1.0,1.0,1.0,
9.75 Crore,8 Marla,Islamabad,8,6,"D-12/1, D-12",House,https://www.zameen.com/Property/d_12_d-12_1_highly-coveted_8_marla_house_is_available_in_d-12_1_for_sale-54202609-3154-1.html,2025.0,,3.0,1.0,4.0,
4.1 Crore,4 Marla,Islamabad,4,3,"G-11, Islamabad",House,https://www.zameen.com/Property/islamabad_g-11_house_for_sale-54247908-168-1.html,,,1.0,1.0,1.0,
5.6 Crore,10 Marla,Islamabad,4,4,"Bahria Enclave - Sector C1, Bahria Enclave",House,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_10_marla_brand_new_house_for_sale-53536693-11987-1.html,,,,,,
22 Crore,1 Kanal,Islamabad,9,6,"D-12, Islamabad",House,https://www.zameen.com/Property/islamabad_d-12_proper_corner_extra_land_house_of_4500_square_feet_for_sale_in_corner_house_d-12-54202608-160-1.html,2015.0,1.0,1.0,1.0,1.0,
2.9 Crore,1 Kanal,Islamabad,2,3,"Pir Sohawa, Islamabad",House,https://www.zameen.com/Property/islamabad_pir_sohawa_invest_in_serenity_mountain_house_for_sale_in_pine_city-51798043-8530-1.html,2025.0,,1.0,1.0,,
2.2 Crore,6 Marla,Islamabad,7,5,"Bhara kahu, Islamabad",House,https://www.zameen.com/Property/islamabad_bhara_kahu_6_5_marla_house_for_sale_seri_choke_barakahu_islamabad-53370734-156-1.html,2025.0,2.0,1.0,1.0,2.0,
5.45 Crore,14.2 Marla,Islamabad,7,6,"PWD Housing Society - Block B, PWD Housing Scheme",House,https://www.zameen.com/Property/pwd_housing_scheme_pwd_housing_society_-_block_b_pwd_housing_society_b_block-54048254-15003-1.html,,3.0,1.0,1.0,2.0,
3.6 Crore,7 Marla,Islamabad,5,5,"B-17, Islamabad",House,https://www.zameen.com/Property/islamabad_b-17_7_marla_brand_new_double_storey_house_for_sale_in_b-17-54128919-616-1.html,2026.0,2.0,,,2.0,
20 Crore,1.1 Kanal,Islamabad,,,"F-10/2, F-10",House,https://www.zameen.com/Property/f_10_f-10_2_demolished_able_house_available_for_sale-53634189-3277-1.html,,,,,,
3.95 Crore,4 Marla,Islamabad,,,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_house_is_available_for_sale-54038735-330-1.html,,,,,,
5.65 Crore,14 Marla,Islamabad,5,6,"Zaraj Scheme - Sector A, Zaraj Housing Scheme",House,https://www.zameen.com/Property/zaraj_housing_scheme_zaraj_scheme_-_sector_a_14_marla_brand_new_house_for_sale_in_zaraj_housing_scheme_islamabad-54235126-3509-1.html,2026.0,3.0,1.0,1.0,2.0,
8 Crore,1 Kanal,Islamabad,6,6,"Naval Anchorage, Islamabad",House,https://www.zameen.com/Property/islamabad_naval_anchorage_beautiful_location_1_kanal_ultra_modern_house_available_for_sale_in_neval_anchorage-53421941-375-1.html,2025.0,4.0,2.0,2.0,2.0,
3.65 Crore,11 Marla,Islamabad,3,4,"DHA Phase 1 - Defence Villas, DHA Phase 1 - Sector F",House,https://www.zameen.com/Property/dha_phase_1_sector_f_dha_phase_1_-_defence_villas_defence_villa_for_sale-52060163-3075-1.html,2018.0,2.0,1.0,1.0,2.0,
7 Crore,1 Kanal,Islamabad,8,7,"MPCHS - Multi Gardens, B-17",House,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_1_kanal_triple_storey_modern_luxury_house_for_sale_in_c_block_b-17_near_j7_emporium_park_and_masjid-54143083-3115-1.html,2025.0,,1.0,1.0,3.0,
3.35 Crore,10 Marla,Islamabad,7,,"PWD Housing Society - Block C, PWD Housing Scheme",House,https://www.zameen.com/Property/pwd_housing_scheme_pwd_housing_society_-_block_c_10_marla_house_for_sale_is_available_in_pwd_housing_society_-_block_c-53511923-15001-1.html,2016.0,1.0,1.0,,1.0,
12.25 Crore,14.2 Marla,Islamabad,8,7,"D-12/2, D-12",House,https://www.zameen.com/Property/d_12_d-12_2_d-12_4080_3_storey_house_for_sale-52883833-3155-1.html,2022.0,3.0,,1.0,1.0,
2 Crore,5 Marla,Islamabad,3,4,"National Police Foundation O-9, Islamabad",House,https://www.zameen.com/Property/islamabad_national_police_foundation_o-9_5_marla_double_storey_house_for_sale_in_police_foundation-54097841-331-1.html,2026.0,1.0,1.0,1.0,2.0,
35 Crore,8 Kanal,Islamabad,8,6,"Eighteen, Kashmir Highway",House,https://www.zameen.com/Property/kashmir_highway_eighteen_8_kanal_golf_view_with_extra_land_available_on_easy_installments_in_eighteen_direct_inventory-54253671-12602-1.html,,5.0,,,,
78 Lakh,5 Marla,Islamabad,2,2,"DHA Valley, DHA Defence",House,https://www.zameen.com/Property/dha_defence_dha_valley_dha7_valley_5_marla_house_villa_for_sale_outstanding_location_dha_all_facilities_available_good_opportunities_of_investment_dha_defence_islamabad-54017085-1333-1.html,,,,1.0,1.0,
2.45 Crore,5 Marla,Islamabad,4,4,"PWD Housing Society - Block D, PWD Housing Scheme",House,https://www.zameen.com/Property/pwd_housing_scheme_pwd_housing_society_-_block_d_reserve_a_centrally_located_house_of_5_marla_in_pwd_housing_society_-_block_d-54075125-15002-1.html,,,1.0,1.0,2.0,
4.4 Crore,10 Marla,Islamabad,6,6,"PWD Housing Society - Block C, PWD Housing Scheme",House,https://www.zameen.com/Property/pwd_housing_scheme_pwd_housing_society_-_block_c_prominently-located_10_marla_house_available_in_pwd_housing_society_-_block_c-54075128-15001-1.html,,,,,2.0,
12 Crore,10.9 Marla,Islamabad,7,7,"D-12/2, D-12",House,https://www.zameen.com/Property/d_12_d-12_2_35x70_park_facing_new_classic_house_for_sale_d-12_2-54155458-3155-1.html,2026.0,,,,2.0,
70 Crore,2 Kanal,Islamabad,7,6,"F-7, Islamabad",House,https://www.zameen.com/Property/islamabad_f-7_beautiful_house_for_sale-54155466-165-1.html,2012.0,7.0,,,,
15.5 Crore,14 Marla,Islamabad,9,6,"G-10/3, G-10",House,https://www.zameen.com/Property/g_10_g-10_3_corner_house_with_basement_available_for_sale-54184740-3326-1.html,2025.0,,1.0,1.0,2.0,
5.1 Crore,12 Marla,Islamabad,5,5,"PWD Housing Society - Block A, PWD Housing Scheme",House,https://www.zameen.com/Property/pwd_housing_scheme_pwd_housing_society_-_block_a_12_marla_house_available_for_sale-54059439-15004-1.html,2020.0,3.0,1.0,,2.0,
2.8 Crore,9 Marla,Islamabad,3,3,"Korang Town, Islamabad",House,https://www.zameen.com/Property/islamabad_korang_town_single_story_corner_house_for_sale-54024842-445-1.html,,,,,,
4 Crore,15 Marla,Islamabad,7,7,"Bahria Enclave - Sector C2, Bahria Enclave",House,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_15_marla_10_marla_5_marla_extra_land_gray_structure_house_for_sale_sector_c2_bahria_enclave_islamabad-53122483-11988-1.html,2025.0,,,,,
2.1 Crore,5 Marla,Islamabad,4,5,"MPCHS - Multi Gardens, B-17",House,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_dauble_unit_new_5_marla_house_for_sale-54230849-3115-1.html,,,,,,
6.75 Crore,7 Marla,Islamabad,7,7,"G-13/2, G-13",House,https://www.zameen.com/Property/g_13_g-13_2_designed_for_family_living_built_to_generate_income-54186561-3338-1.html,,,,,2.0,
3.85 Crore,10 Marla,Islamabad,5,6,"F-17, Islamabad",House,https://www.zameen.com/Property/islamabad_f-17_10_marla_double_unit_house_available_for_sale_in_f-17_mpchs_islamabad-52817735-335-1.html,,,,,,
12.25 Crore,10 Marla,Islamabad,8,7,"D-12, Islamabad",House,https://www.zameen.com/Property/islamabad_d-12_d-12_1_3story_brand_new_house_for_sale-54159433-160-1.html,2026.0,3.0,1.0,,3.0,
3.45 Crore,4 Marla,Islamabad,4,5,"G-14/2, G-14",House,https://www.zameen.com/Property/g_14_g-14_2_25_40_house_for_sale_in_g14_2_islamabad-54250158-3344-1.html,,1.0,1.0,1.0,2.0,
5.85 Crore,7 Marla,Islamabad,5,5,"Margalla Town Phase 2, Margalla Town",House,https://www.zameen.com/Property/margalla_town_margalla_town_phase_2_7_marla_double_story_house_for_sale-53759302-9151-1.html,,,,,,
2.1 Crore,4 Marla,Islamabad,4,4,"Capital Enclave, Islamabad",House,https://www.zameen.com/Property/islamabad_capital_enclave_4_marla_double_storey_house_on_installments_prime_location_cda_approved_society_vv_homes-53952070-8881-1.html,,,1.0,1.0,1.0,
5.4 Crore,7 Marla,Islamabad,4,4,"G-14, Islamabad",House,https://www.zameen.com/Property/islamabad_g-14_7_marla_brand_new_house_for_sale_in_g-14_2_islamabad-54175089-454-1.html,2026.0,2.0,1.0,1.0,2.0,
5.35 Crore,10 Marla,Islamabad,4,5,"Eighteen, Kashmir Highway",House,https://www.zameen.com/Property/kashmir_highway_eighteen_exclusive_10_marla_villa_for_sale_ready_to_move_eighteen_islamabad_high_roi-54207329-12602-1.html,2024.0,,,,,
2.6 Crore,8 Marla,Islamabad,4,5,"MPCHS - Block E, MPCHS - Multi Gardens",House,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_e_8_marla_double_unit_house_for_sale-53782173-3120-1.html,2025.0,1.0,1.0,1.0,1.0,
12 Crore,14 Marla,Islamabad,6,6,"G-9/4, G-9",House,https://www.zameen.com/Property/g_9_g-9_4_14_marla_beautiful_house_for_sale_g9-4_islamabad-54234345-3387-1.html,2025.0,,,,,
23 Crore,1.5 Kanal,Islamabad,4,4,"F-10/3, F-10",House,https://www.zameen.com/Property/f_10_f-10_3_f-10_3_single_storey_bungalow_demolish_able-54175329-3278-1.html,2026.0,,,,1.0,
1.5 Crore,7 Marla,Islamabad,4,4,"Bani Gala, Islamabad",House,https://www.zameen.com/Property/islamabad_bani_gala_7_marla_house_in_bani_gala_best_option-54161502-340-1.html,,1.0,,1.0,1.0,
27.5 Crore,1.6 Kanal,Islamabad,10,7,"F-10/2, F-10",House,https://www.zameen.com/Property/f_10_f-10_2_double_storey_with_half_basement_800_square_yards_house_for_sale-53513670-3277-1.html,2000.0,,,3.0,3.0,
11.5 Crore,6 Marla,Islamabad,5,7,"G-9/3, G-9",House,https://www.zameen.com/Property/g_9_g-9_3_most_luxurious_house_of_g-9_3-54183033-3386-1.html,2026.0,3.0,2.0,1.0,1.0,
80 Crore,2.4 Kanal,Islamabad,7,7,"F-6/2, F-6",House,https://www.zameen.com/Property/f_6_f-6_2_new_house_in_f-6_2-54183027-3300-1.html,2020.0,,1.0,,1.0,
2.8 Crore,8 Marla,Islamabad,4,4,"Kuri Road, Islamabad",House,https://www.zameen.com/Property/islamabad_kuri_road_grey_structure-54108558-10322-1.html,2023.0,2.0,2.0,1.0,1.0,
1.7 Crore,6 Marla,Islamabad,2,2,"Swan Garden, Islamabad",House,https://www.zameen.com/Property/islamabad_swan_garden_beautiful_single_story_size_6_mrla_gas_ni_h_block_e-54254939-1315-1.html,,,,,,
5.5 Crore,6 Marla,Islamabad,5,4,"G-8/1, G-8",House,https://www.zameen.com/Property/g_8_g-8_1_g_8_1_25x60_house_for_sale_with_extra_land-54254235-3376-1.html,,,,,,
6.15 Crore,8 Marla,Islamabad,6,7,"G-13, Islamabad",House,https://www.zameen.com/Property/islamabad_g-13_g-13_2_30_60_house_for_sale-54168292-330-1.html,2025.0,2.0,,,,
7.65 Crore,10 Marla,Islamabad,6,6,"G-13/4, G-13",House,https://www.zameen.com/Property/g_13_g-13_4_3570_double_storey_house_for_sale_in_g-13_4_6_bed_sun_facing_prime_location-54200677-3340-1.html,2026.0,3.0,,2.0,2.0,
4.85 Crore,5 Marla,Islamabad,4,4,"G-10/4, G-10",House,https://www.zameen.com/Property/g_10_g-10_4_g-10_4_25_50_house_available_for_sale_cda_transfer-53888959-3327-1.html,2012.0,1.0,1.0,1.0,2.0,
